87,152,1017
87,152,1015
76,147,1015
72,146,1016
70,144,1015
70,144,1015
72,146,1015
77,147,1016
76,150,1015
77,147,1015
78,150,1015
71,147,1016
87,156,1015
70,143,1017
70,148,1015
75,148,1017
74,148,1015
84,148,1016
84,151,1016
86,149,1015
85,150,1016
84,150,1016
84,149,1014
84,150,1017
85,149,1015
87,151,1016
85,150,1016
84,149,1016
85,149,1015
84,148,1016
76,149,1015
75,147,1015
76,147,1015
74,147,1015
75,147,1016
76,149,1014
78,148,1015
75,148,1018
75,146,1015
76,147,1013
75,148,1017
75,147,1016
77,148,1016
74,147,1016
75,147,1015
76,148,1014
79,148,1015
84,150,1017
86,150,1017
85,149,1015
86,149,1016
85,151,1017
86,151,1017
85,148,1015
81,151,1016
84,150,1014
86,150,1016
85,151,1015
85,148,1015
85,151,1015
85,151,1016
85,149,1017
85,151,1015
86,150,1015
84,149,1015
84,150,1016
84,150,1015
84,151,1015
86,150,1014
87,150,1017
85,150,1014
85,149,1014
85,150,1015
85,151,1014
87,151,1015
85,149,1016
84,149,1016
85,150,1016
86,151,1017
85,151,1017
86,151,1015
85,149,1015
85,150,1015
87,151,1015
86,151,1015
85,149,1016
85,149,1016
85,149,1016
87,151,1019
86,152,1015
86,150,1017
85,150,1017
84,151,1016
80,151,1015
85,150,1016
87,151,1015
86,150,1016
84,150,1015
85,149,1016
85,150,1015
87,150,1016
86,151,1016
85,151,1016
85,150,1015
85,150,1016
87,149,1017
86,150,1016
85,148,1016
85,150,1016
85,150,1016
86,150,1016
85,151,1016
84,152,1013
83,150,1015
85,149,1015
86,150,1015
85,150,1014
86,149,1015
85,149,1016
85,150,1015
86,149,1015
86,150,1015
85,149,1015
85,149,1015
86,148,1014
86,152,1017
86,151,1014
85,150,1015
86,151,1015
85,149,1016
86,152,1015
85,151,1014
86,151,1015
84,150,1016
85,151,1016
85,150,1015
86,149,1017
86,149,1015
85,149,1016
86,151,1015
86,150,1016
85,150,1016
86,151,1015
86,150,1017
84,149,1017
86,150,1016
85,152,1015
84,150,1014
85,150,1015
85,150,1016
86,151,1016
85,151,1014
86,150,1016
85,150,1015
85,149,1015
87,151,1013
86,151,1015
84,150,1017
85,150,1016
85,150,1017
86,151,1014
86,152,1016
84,151,1015
86,149,1015
85,150,1014
87,150,1016
87,151,1016
86,150,1014
86,150,1017
84,150,1016
87,152,1016
86,151,1015
79,149,1016
86,149,1016
86,151,1014
86,150,1017
86,150,1016
85,149,1016
86,149,1016
86,150,1017
87,152,1015
87,150,1017
84,148,1015
86,149,1015
86,150,1017
85,150,1015
87,150,1016
85,151,1015
87,150,1016
85,150,1014
86,149,1013
83,149,1016
84,150,1016
87,151,1018
86,150,1016
86,150,1016
85,150,1015
86,150,1016
86,150,1016
85,150,1016
85,151,1014
85,150,1015
86,151,1016
86,150,1014
86,151,1014
85,150,1016
87,149,1016
83,147,1014
91,154,1014
75,139,1017
118,173,1015
76,161,1016
88,153,1016
85,150,1017
107,166,1014
108,170,1015
92,155,1016
110,164,1016
68,134,1016
71,139,1015
95,158,1013
98,162,1015
79,147,1016
104,162,1015
103,161,1016
76,147,1016
59,130,1016
77,152,1015
138,193,1015
88,158,1016
87,152,1016
90,155,1014
86,152,1014
58,119,1015
86,148,1014
85,150,1015
98,162,1015
86,150,1014
95,172,1016
82,147,1016
86,154,1014
85,153,1014
88,154,1015
86,152,1017
85,149,1016
82,147,1015
86,149,1015
86,150,1017
86,150,1015
85,150,1015
81,150,1015
85,148,1014
86,150,1014
85,150,1015
85,149,1015
85,150,1016
85,150,1016
84,149,1016
85,151,1014
86,151,1014
84,149,1015
85,150,1014
84,148,1016
85,148,1016
84,149,1015
85,149,1017
85,149,1016
84,147,1015
86,150,1017
84,150,1015
84,149,1017
83,147,1016
82,147,1015
85,147,1017
85,149,1013
83,150,1012
84,150,1015
86,149,1015
86,151,1015
86,150,1015
84,151,1017
85,150,1015
84,147,1014
84,149,1016
85,150,1014
85,153,1017
84,148,1014
83,149,1017
85,149,1015
85,150,1016
85,150,1016
86,148,1016
85,150,1014
84,149,1016
84,150,1016
85,149,1015
84,149,1014
84,150,1016
81,145,1016
82,148,1013
84,150,1013
84,150,1015
86,152,1016
87,150,1016
86,151,1015
86,150,1015
85,150,1015
85,149,1017
85,151,1014
84,149,1015
84,148,1015
85,149,1014
85,149,1016
86,151,1013
85,151,1016
87,151,1016
86,150,1016
86,148,1014
86,151,1017
85,150,1015
85,150,1015
85,149,1014
75,146,1016
83,148,1016
83,149,1016
84,150,1016
86,150,1015
86,151,1015
85,151,1015
82,150,1016
84,151,1016
86,150,1016
85,149,1017
84,150,1016
85,149,1013
85,148,1017
84,150,1015
86,150,1015
85,151,1015
82,147,1015
80,146,1015
83,149,1015
85,149,1015
88,147,1015
89,156,1015
83,148,1014
85,150,1015
84,150,1015
85,150,1015
85,149,1015
86,149,1014
85,150,1016
83,149,1014
85,149,1014
79,144,1013
95,157,1015
80,145,1015
83,147,1016
83,149,1015
86,147,1015
84,148,1015
85,150,1014
89,153,1016
85,149,1016
79,145,1015
78,139,1015
76,138,1014
97,161,1015
89,160,1015
83,151,1017
87,153,1014
88,153,1017
85,149,1016
83,144,1015
82,147,1016
89,151,1014
91,157,1015
89,154,1014
86,149,1015
87,152,1016
83,150,1017
112,174,1015
69,137,1016
85,149,1015
82,151,1016
83,147,1014
84,148,1016
78,146,1016
77,149,1015
74,147,1014
79,148,1014
76,148,1018
75,148,1014
75,147,1013
74,147,1017
73,145,1015
74,146,1014
74,147,1016
76,146,1015
76,147,1015
74,146,1015
75,147,1014
76,151,1015
75,147,1016
86,152,1014
86,154,1017
86,149,1017
85,151,1014
82,150,1015
84,148,1015
86,152,1015
85,148,1014
85,150,1014
86,152,1016
85,147,1016
83,150,1017
84,148,1017
86,149,1013
85,151,1016
84,150,1016
85,150,1017
85,150,1014
83,149,1015
85,150,1014
84,150,1017
84,148,1015
84,150,1017
85,149,1015
85,150,1014
86,149,1014
86,150,1015
85,150,1014
84,148,1016
84,149,1016
84,147,1016
84,149,1015
84,149,1017
81,144,1016
87,151,1016
78,153,1014
85,152,1013
87,150,1015
85,151,1014
85,150,1017
87,149,1014
85,151,1014
83,148,1017
82,150,1017
85,150,1014
85,150,1015
86,150,1016
87,149,1017
84,150,1016
84,150,1014
85,149,1017
85,150,1015
84,149,1014
83,150,1015
85,149,1015
85,148,1016
85,149,1016
85,149,1014
86,152,1016
86,150,1015
83,148,1015
86,150,1015
86,148,1008
85,148,1015
85,149,1016
84,148,1014
84,149,1015
84,149,1015
84,149,1015
85,149,1016
86,150,1014
85,149,1015
84,148,1014
83,149,1016
93,159,1017
80,144,1015
85,148,1016
85,150,1016
92,160,1015
81,148,1015
88,148,1016
85,149,1016
81,151,1017
83,149,1015
84,149,1014
84,149,1015
83,148,1014
84,150,1016
84,151,1015
84,148,1014
84,150,1015
86,151,1016
86,148,1013
85,149,1015
84,149,1016
85,148,1015
84,149,1015
78,143,1014
81,145,1017
82,144,1014
82,145,1017
84,148,1016
89,154,1014
85,153,1014
83,148,1016
90,154,1016
91,158,1016
89,155,1015
82,147,1014
80,144,1014
86,146,1016
86,151,1015
83,151,1015
84,150,1015
85,148,1015
83,148,1013
84,149,1016
85,149,1016
85,149,1017
83,149,1016
85,150,1017
86,151,1015
81,151,1016
83,148,1016
84,150,1017
85,149,1014
85,149,1014
85,150,1016
85,149,1015
85,151,1016
86,151,1017
85,150,1015
84,148,1013
85,151,1014
82,149,1016
80,147,1016
83,146,1015
83,147,1015
84,146,1016
74,149,1015
85,150,1013
84,149,1016
87,148,1018
85,151,1015
84,149,1015
84,148,1016
83,150,1017
84,150,1017
84,150,1015
84,149,1016
84,150,1015
83,149,1016
85,150,1016
83,150,1016
84,148,1015
83,149,1015
80
8074
807474
80747473
8074747373
807474737372
80747473737272
8074747373727273
807474737372727373
80747473737272737374
8074747373727273737472
807474737372727373747273
80747473737272737374727371
8074747373727273737472737172
807474737372727373747273717272
80747473737272737374727371727271
8074747373727273737472737172727171
807474737372727373747273717272717172
80747473737272737374727371727271717273
8074747373727273737472737172727171727371
807474737372727373747273717272717172737173
80747473737272737374727371727271717273717372
8074747373727273737472737172727171727371737273
807474737372727373747273717272717172737173727373
80747473737272737374727371727271717273717372737374
8074747373727273737472737172727171727371737273737473
807474737372727373747273717272717172737173727373747372
80747473737272737374727371727271717273717372737374737272
8074747373727273737472737172727171727371737273737473727271
807474737372727373747273717272717172737173727373747372727172
80747473737272737374727371727271717273717372737374737272717272
8074747373727273737472737172727171727371737273737473727271727274
807474737372727373747273717272717172737173727373747372727172727473
80747473737272737374727371727271717273717372737374737272717272747373
8074747373727273737472737172727171727371737273737473727271727274737371
807474737372727373747273717272717172737173727373747372727172727473737172
80747473737272737374727371727271717273717372737374737272717272747373717270
8074747373727273737472737172727171727371737273737473727271727274737371727074
807474737372727373747273717272717172737173727373747372727172727473737172707472
80747473737272737374727371727271717273717372737374737272717272747373717270747274
8074747373727273737472737172727171727371737273737473727271727274737371727074727473
807474737372727373747273717272717172737173727373747372727172727473737172707472747371
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474747372
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474737273
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473727373
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474747372737373
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474737273737374
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473727373737474
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474747372737373747472
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474737273737374747272
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473727373737474727273
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474747372737373747472727374
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474737273737374747272737473
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473727373737474727273747374
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474747372737373747472727374737473
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474737273737374747272737473747373
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473727373737474727273747374737374
807474737372727373747273717272717172737173727373747372727172727473737172707472747371737172737471727072667775737257757164667268807373645960596060616060605961616060596061606371737473737273747473737273747373727474747372737373747472727374737473737472
80747473737272737374727371727271717273717372737374737272717272747373717270747274737173717273747172707266777573725775716466726880737364596059606061606060596161606059606160637173747373727374747373727374737372747474737273737374747272737473747373747274
8074747373727273737472737172727171727371737273737473727271727274737371727074727473717371727374717270726677757372577571646672688073736459605960606160606059616160605960616063717374737372737474737372737473737274747473727373737474727273747374737374727473
